,tweet_id,timestamp,text,tweet_link,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,favorites,retweets,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,month_year
227,809084759137812480,2016-12-14 17:16:53,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed ",https://twitter.com/dog_rates/status/809084759137812480,11,10,Wallace,None,None,None,None,14685,4046,vizsla,0.911412,True,bloodhound,0.017133900000000004,True,2016-12
228,808838249661788160,2016-12-14 00:57:20,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible ,https://twitter.com/dog_rates/status/808838249661788160,13,10,Ito,None,None,None,None,11271,3536,Rottweiler,0.36953,True,miniature_pinscher,0.194867,True,2016-12
229,808001312164028416,2016-12-11 17:31:39,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester ,https://twitter.com/dog_rates/status/808001312164028416,12,10,Cooper,None,None,None,None,14015,4098,Labrador_retriever,0.730959,True,Staffordshire_bullterrier,0.130726,True,2016-12
230,807621403335917568,2016-12-10 16:22:02,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie ,https://twitter.com/dog_rates/status/807621403335917568,14,10,Ollie,None,None,pupper,None,16236,4288,golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,2016-12
231,807106840509214720,2016-12-09 06:17:20,This is Stephan. He just wants to help. 13/10 such a good boy ,https://twitter.com/dog_rates/status/807106840509214720,13,10,Stephan,None,None,None,None,107015,56625,Chihuahua,0.50537,True,Pomeranian,0.120358,True,2016-12
232,807010152071229440,2016-12-08 23:53:08,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop ,https://twitter.com/dog_rates/status/807010152071229440,12,10,Lennon,None,None,None,None,14514,4418,golden_retriever,0.610807,True,Irish_setter,0.213642,True,2016-12
233,806542213899489280,2016-12-07 16:53:43,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af ,https://twitter.com/dog_rates/status/806542213899489280,11,10,Waffles,None,None,None,None,11363,2752,vizsla,0.938617,True,Brittany_spaniel,0.0367389,True,2016-12
234,806219024703037440,2016-12-06 19:29:28,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 ,https://twitter.com/dog_rates/status/806219024703037440,11,10,None,None,None,None,None,7145,1388,chow,0.835102,True,Pomeranian,0.0407829,True,2016-12
235,805932879469572096,2016-12-06 00:32:26,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 ,https://twitter.com/dog_rates/status/805932879469572096,12,10,Major,None,None,None,None,9178,2209,Norwegian_elkhound,0.657967,True,keeshond,0.31913600000000003,True,2016-12
236,805826884734976000,2016-12-05 17:31:15,This is Duke. He is not a fan of the pupporazzi. 12/10 ,https://twitter.com/dog_rates/status/805826884734976000,12,10,Duke,None,None,None,None,7335,2132,Siberian_husky,0.248926,True,American_Staffordshire_terrier,0.0983133,True,2016-12
237,805520635690676224,2016-12-04 21:14:20,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke ,https://twitter.com/dog_rates/status/805520635690676224,13,10,Zeke,None,None,None,None,6368,1905,malinois,0.643147,True,German_shepherd,0.186642,True,2016-12
238,805487436403003392,2016-12-04 19:02:24,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af ",https://twitter.com/dog_rates/status/805487436403003392,12,10,Sansa,None,None,None,None,9773,2929,shield,0.58783,False,barrel,0.0901799,False,2016-12
239,804738756058218496,2016-12-02 17:27:25,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 ,https://twitter.com/dog_rates/status/804738756058218496,12,10,Django,None,None,None,None,15326,4480,Tibetan_mastiff,0.91579,True,German_shepherd,0.0624797,True,2016-12
240,803773340896923648,2016-11-30 01:31:12,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry ,https://twitter.com/dog_rates/status/803773340896923648,12,10,Diogi,None,None,None,puppo,11203,3220,miniature_pinscher,0.817066,True,redbone,0.0597065,True,2016-11
241,803638050916102144,2016-11-29 16:33:36,Pupper hath acquire enemy. 13/10 ,https://twitter.com/dog_rates/status/803638050916102144,13,10,None,None,None,pupper,None,12270,4828,Labrador_retriever,0.372776,True,golden_retriever,0.343666,True,2016-11
242,803276597545603072,2016-11-28 16:37:19,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck ,https://twitter.com/dog_rates/status/803276597545603072,11,10,Winston,None,None,None,None,11207,2887,Pembroke,0.457086,True,chow,0.30780100000000005,True,2016-11
243,802952499103731712,2016-11-27 19:09:28,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist ,https://twitter.com/dog_rates/status/802952499103731712,12,10,Marley,None,None,None,None,10085,2336,chow,0.944032,True,golden_retriever,0.0172398,True,2016-11
244,802572683846291456,2016-11-26 18:00:13,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution ,https://twitter.com/dog_rates/status/802572683846291456,12,10,Winnie,None,None,None,None,9959,2926,golden_retriever,0.610171,True,Labrador_retriever,0.173252,True,2016-11
245,802239329049477120,2016-11-25 19:55:35,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo ,https://twitter.com/dog_rates/status/802239329049477120,12,10,Loki,None,None,None,puppo,10132,3040,Eskimo_dog,0.482498,True,Siberian_husky,0.335774,True,2016-11
246,801958328846974976,2016-11-25 01:18:59,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly ,https://twitter.com/dog_rates/status/801958328846974976,12,10,Ronnie,None,None,None,None,8608,1992,Staffordshire_bullterrier,0.327887,True,American_Staffordshire_terrier,0.271916,True,2016-11
247,801538201127157760,2016-11-23 21:29:33,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace ,https://twitter.com/dog_rates/status/801538201127157760,12,10,Wallace,None,None,None,None,9141,2391,Pembroke,0.550506,True,Cardigan,0.306612,True,2016-11
248,801285448605831168,2016-11-23 04:45:12,oh h*ck 10/10 ,https://twitter.com/dog_rates/status/801285448605831168,10,10,None,None,None,None,None,6802,960,minivan,0.789376,False,beach_wagon,0.081125,False,2016-11
249,801167903437357056,2016-11-22 20:58:07,This is Milo. I would do terrible things for Milo. 13/10 ,https://twitter.com/dog_rates/status/801167903437357056,13,10,Milo,None,None,None,None,27386,6961,cocker_spaniel,0.74022,True,Dandie_Dinmont,0.061604499999999986,True,2016-11
250,801115127852503040,2016-11-22 17:28:25,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine ,https://twitter.com/dog_rates/status/801115127852503040,12,10,Bones,doggo,None,pupper,None,8992,2429,dalmatian,0.823356,True,English_setter,0.0946019,True,2016-11
251,800751577355128832,2016-11-21 17:23:47,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 ,https://twitter.com/dog_rates/status/800751577355128832,12,10,Mauve,None,None,None,None,11701,3214,cocker_spaniel,0.771984,True,miniature_poodle,0.07665280000000001,True,2016-11
252,800513324630806528,2016-11-21 01:37:04,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 ,https://twitter.com/dog_rates/status/800513324630806528,11,10,Chef,None,None,None,None,14685,3495,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,2016-11
253,800141422401830912,2016-11-20 00:59:15,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 ,https://twitter.com/dog_rates/status/800141422401830912,13,10,Peaches,None,None,None,None,17092,2980,golden_retriever,0.938048,True,kuvasz,0.0251195,True,2016-11
254,799422933579902976,2016-11-18 01:24:14,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly ,https://twitter.com/dog_rates/status/799422933579902976,12,10,Longfellow,None,None,None,None,8965,2213,miniature_pinscher,0.58363,True,redbone,0.276095,True,2016-11
255,799063482566066176,2016-11-17 01:35:54,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish ,https://twitter.com/dog_rates/status/799063482566066176,11,10,Mister,None,None,None,None,9058,2863,Norfolk_terrier,0.334436,True,Norwich_terrier,0.231573,True,2016-11
256,798933969379225600,2016-11-16 17:01:16,This is Iroh. He's in a predicament. 12/10 someone help him ,https://twitter.com/dog_rates/status/798933969379225600,12,10,Iroh,None,None,None,None,14712,5203,Siberian_husky,0.703224,True,Eskimo_dog,0.22935100000000005,True,2016-11
257,798925684722855936,2016-11-16 16:28:21,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow ,https://twitter.com/dog_rates/status/798925684722855936,11,10,Shadow,None,None,None,None,8246,1663,West_Highland_white_terrier,0.539463,True,cairn,0.184897,True,2016-11
258,798209839306514432,2016-11-14 17:03:50,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 ,https://twitter.com/dog_rates/status/798209839306514432,13,10,Cooper,None,None,None,None,11548,2954,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,2016-11
259,797545162159308800,2016-11-12 21:02:38,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately ,https://twitter.com/dog_rates/status/797545162159308800,12,10,Cassie,None,None,None,None,16198,5656,Pembroke,0.954089,True,Cardigan,0.033643900000000004,True,2016-11
260,797236660651966464,2016-11-12 00:36:46,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser ,https://twitter.com/dog_rates/status/797236660651966464,12,10,Pancake,None,None,None,None,22328,7726,collie,0.767005,True,Border_collie,0.100844,True,2016-11
261,796759840936919040,2016-11-10 17:02:03,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up ,https://twitter.com/dog_rates/status/796759840936919040,11,10,Romeo,None,None,None,None,13256,3562,American_Staffordshire_terrier,0.463996,True,Staffordshire_bullterrier,0.155566,True,2016-11
262,796484825502875648,2016-11-09 22:49:15,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere ,https://twitter.com/dog_rates/status/796484825502875648,12,10,None,doggo,None,None,None,8472,2042,cocker_spaniel,0.116924,True,seat_belt,0.107511,False,2016-11
263,796387464403357696,2016-11-09 16:22:22,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well ,https://twitter.com/dog_rates/status/796387464403357696,12,10,Snicku,None,None,None,None,12334,4861,Pekinese,0.461164,True,Pomeranian,0.28865,True,2016-11
264,795464331001561088,2016-11-07 03:14:10,Elder doggo does a splash. Both 13/10 incredible stuff ,https://twitter.com/dog_rates/status/795464331001561088,13,10,None,doggo,None,None,None,55683,27728,golden_retriever,0.193082,True,Chesapeake_Bay_retriever,0.157927,True,2016-11
265,795076730285391872,2016-11-06 01:33:58,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 ,https://twitter.com/dog_rates/status/795076730285391872,11,10,Bailey,None,None,None,None,18139,6288,gas_pump,0.676439,False,harvester,0.049995300000000006,False,2016-11
266,794332329137291264,2016-11-04 00:15:59,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy ,https://twitter.com/dog_rates/status/794332329137291264,12,10,Nimbus,None,None,None,None,10686,3088,Samoyed,0.988307,True,malamute,0.00490635,True,2016-11
267,793962221541933056,2016-11-02 23:45:19,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly ,https://twitter.com/dog_rates/status/793962221541933056,12,10,Maximus,None,None,None,None,18910,5711,Labrador_retriever,0.8616510000000001,True,golden_retriever,0.0444618,True,2016-11
268,793845145112371200,2016-11-02 16:00:06,This is Clark. He was just caught wearing pants. 13/10 game-changing af ,https://twitter.com/dog_rates/status/793845145112371200,13,10,Clark,None,None,None,None,10295,2187,Old_English_sheepdog,0.7652770000000001,True,Bedlington_terrier,0.112753,True,2016-11
269,793601777308463104,2016-11-01 23:53:02,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug ,https://twitter.com/dog_rates/status/793601777308463104,12,10,Dobby,None,None,None,None,8926,1908,miniature_pinscher,0.538981,True,Chihuahua,0.21783,True,2016-11
270,793286476301799424,2016-11-01 03:00:09,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck ,https://twitter.com/dog_rates/status/793286476301799424,13,10,Moreton,None,None,None,None,27597,10723,Afghan_hound,0.274637,True,borzoi,0.142204,True,2016-11
271,793241302385262592,2016-11-01 00:00:38,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af ,https://twitter.com/dog_rates/status/793241302385262592,13,10,Tucker,None,None,None,None,11780,3812,golden_retriever,0.559308,True,Labrador_retriever,0.390222,True,2016-11
272,793226087023144960,2016-10-31 23:00:11,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 ",https://twitter.com/dog_rates/status/793226087023144960,11,10,Juno,None,None,None,None,11001,3338,wire-haired_fox_terrier,0.456047,True,Lakeland_terrier,0.273428,True,2016-10
273,793150605191548928,2016-10-31 18:00:14,This is Nida. She's a free elf. Waited so long for this day. 11/10 ,https://twitter.com/dog_rates/status/793150605191548928,11,10,Nida,None,None,None,None,6909,1984,Italian_greyhound,0.193869,True,bluetick,0.16038,True,2016-10
274,793135492858580992,2016-10-31 17:00:11,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all ,https://twitter.com/dog_rates/status/793135492858580992,13,10,None,None,None,None,None,7214,2893,bakery,0.737041,False,saltshaker,0.05239590000000001,False,2016-10
275,792883833364439040,2016-10-31 00:20:11,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 ,https://twitter.com/dog_rates/status/792883833364439040,12,10,Bailey,None,None,None,None,12666,4964,jack-o'-lantern,0.999306,False,basketball,0.000113129,False,2016-10
276,792773781206999040,2016-10-30 17:02:53,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug ,https://twitter.com/dog_rates/status/792773781206999040,12,10,Monster,None,None,None,None,8209,1963,Yorkshire_terrier,0.912804,True,silky_terrier,0.06782250000000001,True,2016-10
277,792394556390137856,2016-10-29 15:55:58,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial ,https://twitter.com/dog_rates/status/792394556390137856,12,10,BeBe,None,None,None,None,15128,4998,cocker_spaniel,0.746387,True,Irish_setter,0.0916151,True,2016-10
278,792050063153438720,2016-10-28 17:07:05,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 ,https://twitter.com/dog_rates/status/792050063153438720,11,10,Remus,None,None,None,None,8029,2088,komondor,0.942856,True,swab,0.05271519999999999,False,2016-10
279,791672322847637504,2016-10-27 16:06:04,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 ,https://twitter.com/dog_rates/status/791672322847637504,13,10,None,None,None,None,None,13129,3661,golden_retriever,0.705092,True,Labrador_retriever,0.219721,True,2016-10
280,791406955684368384,2016-10-26 22:31:36,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets ,https://twitter.com/dog_rates/status/791406955684368384,12,10,Levi,None,None,None,None,14670,4797,Pembroke,0.972629,True,Cardigan,0.0270259,True,2016-10
281,790946055508652032,2016-10-25 16:00:09,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af ,https://twitter.com/dog_rates/status/790946055508652032,12,10,Betty,None,None,None,puppo,18601,5496,dishwasher,0.700466,False,golden_retriever,0.245773,True,2016-10
282,790698755171364864,2016-10-24 23:37:28,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby ,https://twitter.com/dog_rates/status/790698755171364864,12,10,Mosby,None,None,None,None,9158,2203,Bernese_mountain_dog,0.996541,True,EntleBucher,0.00105698,True,2016-10
283,790581949425475584,2016-10-24 15:53:19,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary ,https://twitter.com/dog_rates/status/790581949425475584,11,10,Duke,None,None,None,None,22473,8183,refrigerator,0.998886,False,malinois,0.000152999,True,2016-10
284,789986466051088384,2016-10-23 00:27:05,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 ,https://twitter.com/dog_rates/status/789986466051088384,12,10,Happy,None,None,None,None,10369,2704,tub,0.479477,False,bathtub,0.325106,False,2016-10
285,789530877013393408,2016-10-21 18:16:44,This is Rizzy. She smiles a lot. 12/10 contagious af ,https://twitter.com/dog_rates/status/789530877013393408,12,10,Rizzy,None,None,None,None,13188,3942,schipperke,0.363272,True,kelpie,0.197021,True,2016-10
286,789268448748703744,2016-10-21 00:53:56,This is Stella. She's happier than I will ever be. 10/10 would trade lives with ,https://twitter.com/dog_rates/status/789268448748703744,10,10,Stella,None,None,None,None,10196,3014,malamute,0.81286,True,Siberian_husky,0.120853,True,2016-10
287,788908386943430656,2016-10-20 01:03:11,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af ",https://twitter.com/dog_rates/status/788908386943430656,11,10,Lucy,None,None,None,None,30653,14409,remote_control,0.8815379999999999,False,oscilloscope,0.0355131,False,2016-10
288,788765914992902144,2016-10-19 15:37:03,This is Butter. She can have whatever she wants forever. 12/10 would hug softly ,https://twitter.com/dog_rates/status/788765914992902144,12,10,Butter,None,None,None,None,30658,12014,cocker_spaniel,0.500509,True,golden_retriever,0.27273400000000003,True,2016-10
289,788412144018661376,2016-10-18 16:11:17,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af ,https://twitter.com/dog_rates/status/788412144018661376,11,10,Dexter,None,None,None,None,16060,5990,golden_retriever,0.805238,True,Labrador_retriever,0.113798,True,2016-10
290,788150585577050112,2016-10-17 22:51:57,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats ,https://twitter.com/dog_rates/status/788150585577050112,13,10,Leo,None,None,None,None,6865,1510,chow,0.814145,True,Pomeranian,0.112704,True,2016-10
291,787810552592695296,2016-10-17 00:20:47,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent ,https://twitter.com/dog_rates/status/787810552592695296,11,10,Frank,None,None,None,None,9717,3540,pug,0.362835,True,French_bulldog,0.221864,True,2016-10
292,787717603741622272,2016-10-16 18:11:26,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere ,https://twitter.com/dog_rates/status/787717603741622272,13,10,Tonks,None,None,None,puppo,11416,3240,German_shepherd,0.992339,True,malinois,0.00492039,True,2016-10
293,787322443945877504,2016-10-15 16:01:13,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 ,https://twitter.com/dog_rates/status/787322443945877504,10,10,Lincoln,None,None,None,None,8726,2032,seat_belt,0.747739,False,golden_retriever,0.105703,True,2016-10
294,786963064373534720,2016-10-14 16:13:10,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire ,https://twitter.com/dog_rates/status/786963064373534720,12,10,Rory,None,None,None,None,29725,9327,golden_retriever,0.915303,True,Saluki,0.0462126,True,2016-10
295,786709082849828864,2016-10-13 23:23:56,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 ",https://twitter.com/dog_rates/status/786709082849828864,75,10,Logan,None,None,None,None,20296,7069,Pomeranian,0.467321,True,Persian_cat,0.122978,False,2016-10
296,786664955043049472,2016-10-13 20:28:35,"""Honestly Kathleen I just want more Ken Bone"" 12/10 ",https://twitter.com/dog_rates/status/786664955043049472,12,10,None,None,None,None,None,11957,2996,Leonberg,0.512034,True,keeshond,0.464816,True,2016-10
297,786595970293370880,2016-10-13 15:54:28,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho ,https://twitter.com/dog_rates/status/786595970293370880,11,10,Dale,None,None,None,None,10497,3601,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,2016-10
298,786363235746385920,2016-10-13 00:29:39,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af ,https://twitter.com/dog_rates/status/786363235746385920,13,10,Rizzo,doggo,None,None,None,12189,4072,golden_retriever,0.929266,True,Labrador_retriever,0.0628667,True,2016-10
299,785927819176054784,2016-10-11 19:39:28,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop ,https://twitter.com/dog_rates/status/785927819176054784,12,10,Lucy,None,None,None,None,12696,3652,teddy,0.97207,False,toy_poodle,0.00849262,True,2016-10
300,785639753186217984,2016-10-11 00:34:48,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously ,https://twitter.com/dog_rates/status/785639753186217984,10,10,Pinot,doggo,None,pupper,None,8735,2561,porcupine,0.978042,False,sea_urchin,0.0061063,False,2016-10
301,785264754247995392,2016-10-09 23:44:41,This is Doc. He requested to be carried around like that. 12/10 anything for Doc ,https://twitter.com/dog_rates/status/785264754247995392,12,10,Doc,None,None,None,None,8128,1911,teddy,0.6748930000000001,False,cradle,0.0567396,False,2016-10
302,785170936622350336,2016-10-09 17:31:53,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 ,https://twitter.com/dog_rates/status/785170936622350336,11,10,Hero,None,None,None,None,13491,5639,seat_belt,0.891193,False,Eskimo_dog,0.0274944,True,2016-10
303,784431430411685888,2016-10-07 16:33:21,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 ,https://twitter.com/dog_rates/status/784431430411685888,12,10,Stormy,None,None,None,None,6329,1491,miniature_poodle,0.744819,True,toy_poodle,0.243192,True,2016-10
304,783839966405230592,2016-10-06 01:23:05,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 ,https://twitter.com/dog_rates/status/783839966405230592,13,10,Riley,None,None,None,None,33689,12643,quilt,0.333739,False,Siamese_cat,0.136245,False,2016-10
305,783466772167098368,2016-10-05 00:40:09,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet ,https://twitter.com/dog_rates/status/783466772167098368,11,10,Finn,None,None,None,None,9468,2608,Chihuahua,0.789,True,miniature_pinscher,0.115916,True,2016-10
306,783391753726550016,2016-10-04 19:42:03,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well ,https://twitter.com/dog_rates/status/783391753726550016,13,10,Godi,None,None,None,None,18908,6441,Norwegian_elkhound,0.87713,True,cairn,0.0862406,True,2016-10
307,783334639985389568,2016-10-04 15:55:06,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave ,https://twitter.com/dog_rates/status/783334639985389568,12,10,Dave,None,None,None,None,32651,13616,Cardigan,0.593858,True,Shetland_sheepdog,0.13061099999999998,True,2016-10
308,782969140009107456,2016-10-03 15:42:44,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable ,https://twitter.com/dog_rates/status/782969140009107456,12,10,Cali,None,None,None,None,26949,8521,seat_belt,0.474292,False,golden_retriever,0.17139300000000002,True,2016-10
309,782747134529531904,2016-10-03 01:00:34,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back ,https://twitter.com/dog_rates/status/782747134529531904,11,10,Deacon,doggo,None,None,None,8310,1604,golden_retriever,0.560699,True,otterhound,0.199482,True,2016-10
310,782722598790725632,2016-10-02 23:23:04,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine ",https://twitter.com/dog_rates/status/782722598790725632,10,10,Penny,None,None,None,None,19250,6238,Irish_setter,0.574557,True,golden_retriever,0.339251,True,2016-10
311,782305867769217024,2016-10-01 19:47:08,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes ,https://twitter.com/dog_rates/status/782305867769217024,12,10,Sampson,doggo,None,None,None,18630,6470,briard,0.5044270000000001,True,soft-coated_wheaten_terrier,0.390678,True,2016-10
312,781955203444699136,2016-09-30 20:33:43,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately ,https://twitter.com/dog_rates/status/781955203444699136,11,10,Chipson,None,None,None,None,12357,3920,pool_table,0.179568,False,dining_table,0.154396,False,2016-09
313,781661882474196992,2016-09-30 01:08:10,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road ,https://twitter.com/dog_rates/status/781661882474196992,5,10,None,None,None,None,None,11634,3129,Pembroke,0.438087,True,golden_retriever,0.226954,True,2016-09
314,781524693396357120,2016-09-29 16:03:01,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 ,https://twitter.com/dog_rates/status/781524693396357120,12,10,None,None,None,None,None,23163,6426,tennis_ball,0.994712,False,Chesapeake_Bay_retriever,0.0035225,True,2016-09
315,781163403222056960,2016-09-28 16:07:23,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution ",https://twitter.com/dog_rates/status/781163403222056960,10,10,None,None,None,None,None,10895,3168,Shetland_sheepdog,0.973841,True,collie,0.0251876,True,2016-09
316,780931614150983680,2016-09-28 00:46:20,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend ,https://twitter.com/dog_rates/status/780931614150983680,13,10,None,None,None,None,puppo,24192,8536,padlock,0.731564,False,necklace,0.0654616,False,2016-09
317,780858289093574656,2016-09-27 19:54:58,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first ",https://twitter.com/dog_rates/status/780858289093574656,10,10,Dash,None,None,None,None,8033,2328,Chesapeake_Bay_retriever,0.488555,True,Sussex_spaniel,0.27165500000000004,True,2016-09
318,780601303617732608,2016-09-27 02:53:48,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately ,https://twitter.com/dog_rates/status/780601303617732608,12,10,Hercules,None,None,None,None,13525,3839,Saint_Bernard,0.995143,True,Cardigan,0.00304359,True,2016-09
319,780543529827336192,2016-09-26 23:04:13,Here's a perturbed super floof. 12/10 would snug so damn well ,https://twitter.com/dog_rates/status/780543529827336192,12,10,None,None,None,None,None,7040,2032,golden_retriever,0.628312,True,Labrador_retriever,0.317365,True,2016-09
320,780459368902959104,2016-09-26 17:29:48,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af ",https://twitter.com/dog_rates/status/780459368902959104,11,10,Bear,None,None,None,None,5892,1224,Great_Dane,0.382491,True,German_shepherd,0.312026,True,2016-09
321,780192070812196864,2016-09-25 23:47:39,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 ,https://twitter.com/dog_rates/status/780192070812196864,11,10,None,None,None,None,None,9712,2589,vizsla,0.144012,True,mongoose,0.09147360000000003,False,2016-09
322,779834332596887552,2016-09-25 00:06:08,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af ,https://twitter.com/dog_rates/status/779834332596887552,11,10,Scout,None,None,None,None,21252,8237,golden_retriever,0.99383,True,cocker_spaniel,0.00314271,True,2016-09
323,779377524342161408,2016-09-23 17:50:56,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket ,https://twitter.com/dog_rates/status/779377524342161408,12,10,None,None,None,pupper,None,9831,3613,sundial,0.17092100000000002,False,cash_machine,0.0603586,False,2016-09
